Trade Date,Display,Shares In Issue,Open Price,Close Price
14/01/2021,MAFS,"50,000,000.00",2.88,2.88
14/01/2021,ZMBF,"300,579,610.00",1.10,1.1
14/01/2021,SCBL,"1,666,980,000.00",1.40,1.4
14/01/2021,ZSUG,"316,571,385.40",2.55,2.55
14/01/2021,ZMRE,"45,000,000.00",2.80,2.8
14/01/2021,AECI,"20,406,600.00",20.50,20.5
14/01/2021,BATA,"76,107,600.00",2.60,2.6
14/01/2021,CHIL,"200,039,904.00",2.07,2.07
15/01/2021,REIZ,"56,460,198.00",0.39,0.39
15/01/2021,ZMFA,"27,090,100.00",4.78,4.78
15/01/2021,ZNCO,"1,443,750,041.28",0.47,0.47
15/01/2021,ZCCM,"160,800,286.00",38.80,38.8
15/01/2021,ZFCO,"400,000,000.00",2.12,2.12
15/01/2021,BATZ,"212,456,304.00",1.80,1.8
15/01/2021,NATB,"63,000,000.00",9.21,9.21
15/01/2021,PUMA,"500,000,000.00",0.80,0.8
15/01/2021,SHOP,"2,700,000.00",63.00,63
15/01/2021,CCAF,"1,625,000,597.00",0.14,0.14
15/01/2021,PMDZ,"100,000,000.00",0.62,0.62
15/01/2021,ATEL,"104,000,000.00",29.49,29.49
15/01/2021,CECZ,"1,625,000,597.00",1.10,1.1
15/01/2021,ZABR,"546,000,000.00",7.23,7.23
15/01/2021,MAFS,"50,000,000.00",2.88,2.88
15/01/2021,ZMBF,"300,579,610.00",1.10,1.1
15/01/2021,SCBL,"1,666,980,000.00",1.40,1.4
15/01/2021,ZSUG,"316,571,385.40",2.55,2.55
15/01/2021,ZMRE,"45,000,000.00",2.80,2.8
15/01/2021,AECI,"20,406,600.00",20.50,20.5
15/01/2021,BATA,"76,107,600.00",2.60,2.6
15/01/2021,CHIL,"200,039,904.00",2.07,2.07
18/01/2021,REIZ,"56,460,198.00",0.39,0.39
18/01/2021,ZMFA,"27,090,100.00",4.78,4.78
18/01/2021,ZNCO,"1,443,750,041.28",0.47,0.47
18/01/2021,ZCCM,"160,800,286.00",38.80,38.8
18/01/2021,ZFCO,"400,000,000.00",2.12,2.12
18/01/2021,BATZ,"212,456,304.00",1.80,1.8
18/01/2021,NATB,"63,000,000.00",9.21,9.21
18/01/2021,PUMA,"500,000,000.00",0.80,0.8
18/01/2021,SHOP,"2,700,000.00",63.00,63
18/01/2021,CCAF,"1,625,000,597.00",0.14,0.14
18/01/2021,PMDZ,"100,000,000.00",0.62,0.62
18/01/2021,ATEL,"104,000,000.00",29.49,29.49
18/01/2021,CECZ,"1,625,000,597.00",1.10,1.1
18/01/2021,ZABR,"546,000,000.00",7.23,7.23
18/01/2021,MAFS,"50,000,000.00",2.88,2.88
18/01/2021,ZMBF,"300,579,610.00",1.10,1.1
18/01/2021,SCBL,"1,666,980,000.00",1.40,1.4
18/01/2021,ZSUG,"316,571,385.40",2.55,2.55
18/01/2021,ZMRE,"45,000,000.00",2.80,2.8
18/01/2021,AECI,"20,406,600.00",20.50,20.5
18/01/2021,BATA,"76,107,600.00",2.60,2.6
18/01/2021,CHIL,"200,039,904.00",2.07,2.07
19/01/2021,REIZ,"56,460,198.00",0.39,0.39
19/01/2021,ZMFA,"27,090,100.00",4.78,4.78
19/01/2021,ZNCO,"1,443,750,041.28",0.47,0.47
19/01/2021,ZCCM,"160,800,286.00",38.80,38.8
19/01/2021,ZFCO,"400,000,000.00",2.12,2.12
19/01/2021,BATZ,"212,456,304.00",1.80,1.8
19/01/2021,NATB,"63,000,000.00",9.21,9.21
19/01/2021,PUMA,"500,000,000.00",0.80,0.8
19/01/2021,SHOP,"2,700,000.00",63.00,63
19/01/2021,CCAF,"1,625,000,597.00",0.14,0.14
19/01/2021,PMDZ,"100,000,000.00",0.62,0.62
19/01/2021,ATEL,"104,000,000.00",29.49,29.49
19/01/2021,CECZ,"1,625,000,597.00",1.10,1.1
19/01/2021,ZABR,"546,000,000.00",7.23,7.23
19/01/2021,MAFS,"50,000,000.00",2.88,2.88
19/01/2021,ZMBF,"300,579,610.00",1.10,1.1
19/01/2021,SCBL,"1,666,980,000.00",1.40,1.4
19/01/2021,ZSUG,"316,571,385.40",2.55,2.55
19/01/2021,ZMRE,"45,000,000.00",2.80,2.8
19/01/2021,AECI,"20,406,600.00",20.50,20.5
19/01/2021,BATA,"76,107,600.00",2.60,2.6
19/01/2021,CHIL,"200,039,904.00",2.07,2.07
20/01/2021,REIZ,"56,460,198.00",0.39,0.39
20/01/2021,ZMFA,"27,090,100.00",4.78,4.78
20/01/2021,ZNCO,"1,443,750,041.28",0.47,0.47
20/01/2021,ZCCM,"160,800,286.00",38.80,38.8
20/01/2021,ZFCO,"400,000,000.00",2.12,2.12
20/01/2021,BATZ,"212,456,304.00",1.80,1.8
20/01/2021,NATB,"63,000,000.00",9.21,9.21
20/01/2021,PUMA,"500,000,000.00",0.80,0.8
20/01/2021,SHOP,"2,700,000.00",63.00,63
20/01/2021,CCAF,"1,625,000,597.00",0.14,0.14
20/01/2021,PMDZ,"100,000,000.00",0.62,0.62
20/01/2021,ATEL,"104,000,000.00",29.49,29.49
20/01/2021,CECZ,"1,625,000,597.00",1.10,1.1
20/01/2021,ZABR,"546,000,000.00",7.23,7.23
20/01/2021,MAFS,"50,000,000.00",2.88,2.88
20/01/2021,ZMBF,"300,579,610.00",1.10,1.1
20/01/2021,SCBL,"1,666,980,000.00",1.40,1.4
20/01/2021,ZSUG,"316,571,385.40",2.55,2.55
20/01/2021,ZMRE,"45,000,000.00",2.80,2.8
20/01/2021,AECI,"20,406,600.00",20.50,20.5
20/01/2021,BATA,"76,107,600.00",2.60,2.6
20/01/2021,CHIL,"200,039,904.00",2.07,2.07
21/01/2021,REIZ,"56,460,198.00",0.39,0.39
21/01/2021,ZMFA,"27,090,100.00",4.78,4.78
21/01/2021,ZNCO,"1,443,750,041.28",0.47,0.47
21/01/2021,ZCCM,"160,800,286.00",38.80,38.8
21/01/2021,ZFCO,"400,000,000.00",2.12,2.12
21/01/2021,BATZ,"212,456,304.00",1.80,1.8
21/01/2021,NATB,"63,000,000.00",9.21,9.21
21/01/2021,PUMA,"500,000,000.00",0.80,0.8
21/01/2021,SHOP,"2,700,000.00",63.00,63
21/01/2021,CCAF,"1,625,000,597.00",0.14,0.14
21/01/2021,PMDZ,"100,000,000.00",0.62,0.62
21/01/2021,ATEL,"104,000,000.00",29.49,29.49
21/01/2021,CECZ,"1,625,000,597.00",1.10,1.1
21/01/2021,ZABR,"546,000,000.00",7.23,7.23
21/01/2021,MAFS,"50,000,000.00",2.88,2.88
21/01/2021,ZMBF,"300,579,610.00",1.10,1.1
21/01/2021,SCBL,"1,666,980,000.00",1.40,1.4
21/01/2021,ZSUG,"316,571,385.40",2.55,2.55
21/01/2021,ZMRE,"45,000,000.00",2.80,2.8
21/01/2021,AECI,"20,406,600.00",20.50,20.5
21/01/2021,BATA,"76,107,600.00",2.60,2.6
21/01/2021,CHIL,"200,039,904.00",2.07,2.07
22/01/2021,REIZ,"56,460,198.00",0.39,0.39
22/01/2021,ZMFA,"27,090,100.00",4.78,4.78
22/01/2021,ZNCO,"1,443,750,041.28",0.47,0.47
22/01/2021,ZCCM,"160,800,286.00",38.80,38.8
22/01/2021,ZFCO,"400,000,000.00",2.12,2.12
22/01/2021,BATZ,"212,456,304.00",1.80,1.8
22/01/2021,NATB,"63,000,000.00",9.21,9.21
22/01/2021,PUMA,"500,000,000.00",0.80,0.8
22/01/2021,SHOP,"2,700,000.00",63.00,63
22/01/2021,CCAF,"1,625,000,597.00",0.14,0.14
22/01/2021,PMDZ,"100,000,000.00",0.62,0.62
22/01/2021,ATEL,"104,000,000.00",29.49,29.49
22/01/2021,CECZ,"1,625,000,597.00",1.10,1.1
22/01/2021,ZABR,"546,000,000.00",7.23,7.23
22/01/2021,MAFS,"50,000,000.00",2.88,2.88
22/01/2021,ZMBF,"300,579,610.00",1.10,1.1
22/01/2021,SCBL,"1,666,980,000.00",1.40,1.4
22/01/2021,ZSUG,"316,571,385.40",2.55,2.55
22/01/2021,ZMRE,"45,000,000.00",2.80,2.8
22/01/2021,AECI,"20,406,600.00",20.50,20.5
22/01/2021,BATA,"76,107,600.00",2.60,2.6
22/01/2021,CHIL,"200,039,904.00",2.07,2.07
25/01/2021,REIZ,"56,460,198.00",0.39,0.39
25/01/2021,ZMFA,"27,090,100.00",4.78,4.78
25/01/2021,ZNCO,"1,443,750,041.28",0.47,0.47
25/01/2021,ZCCM,"160,800,286.00",38.80,38.8
25/01/2021,ZFCO,"400,000,000.00",2.12,2.12
25/01/2021,BATZ,"212,456,304.00",1.80,1.8
25/01/2021,NATB,"63,000,000.00",9.21,9.21
25/01/2021,PUMA,"500,000,000.00",0.80,0.8
25/01/2021,SHOP,"2,700,000.00",63.00,63
25/01/2021,CCAF,"1,625,000,597.00",0.14,0.14
25/01/2021,PMDZ,"100,000,000.00",0.62,0.62
25/01/2021,ATEL,"104,000,000.00",29.49,29.49
25/01/2021,CECZ,"1,625,000,597.00",1.10,1.1
25/01/2021,ZABR,"546,000,000.00",7.23,7.23
25/01/2021,MAFS,"50,000,000.00",2.88,2.88
25/01/2021,ZMBF,"300,579,610.00",1.10,1.1
25/01/2021,SCBL,"1,666,980,000.00",1.40,1.4
25/01/2021,ZSUG,"316,571,385.40",2.55,2.55
25/01/2021,ZMRE,"45,000,000.00",2.80,2.8
25/01/2021,AECI,"20,406,600.00",20.50,20.5
25/01/2021,BATA,"76,107,600.00",2.60,2.6
25/01/2021,CHIL,"200,039,904.00",2.07,2.07
26/01/2021,REIZ,"56,460,198.00",0.39,0.39
26/01/2021,ZMFA,"27,090,100.00",4.78,4.78
26/01/2021,ZNCO,"1,443,750,041.28",0.47,0.47
26/01/2021,ZCCM,"160,800,286.00",38.80,38.8
26/01/2021,ZFCO,"400,000,000.00",2.12,2.12
26/01/2021,BATZ,"212,456,304.00",1.80,1.8
26/01/2021,NATB,"63,000,000.00",9.21,9.21
26/01/2021,PUMA,"500,000,000.00",0.80,0.8
26/01/2021,SHOP,"2,700,000.00",63.00,63
26/01/2021,CCAF,"1,625,000,597.00",0.14,0.13
26/01/2021,PMDZ,"100,000,000.00",0.62,0.62
26/01/2021,ATEL,"104,000,000.00",29.49,29.49
26/01/2021,CECZ,"1,625,000,597.00",1.10,1.1
26/01/2021,ZABR,"546,000,000.00",7.23,7.23
26/01/2021,MAFS,"50,000,000.00",2.88,2.88
26/01/2021,ZMBF,"300,579,610.00",1.10,1.1
26/01/2021,SCBL,"1,666,980,000.00",1.40,1.4
26/01/2021,ZSUG,"316,571,385.40",2.55,2.55
26/01/2021,ZMRE,"45,000,000.00",2.80,2.8
26/01/2021,AECI,"20,406,600.00",20.50,20.5
26/01/2021,BATA,"76,107,600.00",2.60,2.6
26/01/2021,CHIL,"200,039,904.00",2.07,2.07
27/01/2021,REIZ,"56,460,198.00",0.39,0.39
27/01/2021,ZMFA,"27,090,100.00",4.78,4.78
27/01/2021,ZNCO,"1,443,750,041.28",0.47,0.47
27/01/2021,ZCCM,"160,800,286.00",38.80,38.8
27/01/2021,ZFCO,"400,000,000.00",2.12,2.12
27/01/2021,BATZ,"212,456,304.00",1.80,1.8
27/01/2021,NATB,"63,000,000.00",9.21,9.21
27/01/2021,PUMA,"500,000,000.00",0.80,0.8
27/01/2021,SHOP,"2,700,000.00",63.00,63
27/01/2021,CCAF,"1,625,000,597.00",0.13,0.13
27/01/2021,PMDZ,"100,000,000.00",0.62,0.62
27/01/2021,ATEL,"104,000,000.00",29.49,29.49
27/01/2021,CECZ,"1,625,000,597.00",1.10,1.1
27/01/2021,ZABR,"546,000,000.00",7.23,7.23
27/01/2021,MAFS,"50,000,000.00",2.88,2.88
27/01/2021,ZMBF,"300,579,610.00",1.10,1.1
27/01/2021,SCBL,"1,666,980,000.00",1.40,1.4
27/01/2021,ZSUG,"316,571,385.40",2.55,2.55
27/01/2021,ZMRE,"45,000,000.00",2.80,2.8
27/01/2021,AECI,"20,406,600.00",20.50,20.5
27/01/2021,BATA,"76,107,600.00",2.60,2.6
27/01/2021,CHIL,"200,039,904.00",2.07,2.07
28/01/2021,REIZ,"56,460,198.00",0.39,0.39
28/01/2021,ZMFA,"27,090,100.00",4.78,4.78
28/01/2021,ZNCO,"1,443,750,041.28",0.47,0.47
28/01/2021,ZCCM,"160,800,286.00",38.80,38.8
28/01/2021,ZFCO,"400,000,000.00",2.12,2.12
28/01/2021,BATZ,"212,456,304.00",1.80,1.8
28/01/2021,NATB,"63,000,000.00",9.21,9.21
28/01/2021,PUMA,"500,000,000.00",0.80,0.8
28/01/2021,SHOP,"2,700,000.00",63.00,62.99
28/01/2021,CCAF,"1,625,000,597.00",0.13,0.13
28/01/2021,PMDZ,"100,000,000.00",0.62,0.62
28/01/2021,ATEL,"104,000,000.00",29.49,29.49
28/01/2021,CECZ,"1,625,000,597.00",1.10,1.11
28/01/2021,ZABR,"546,000,000.00",7.23,7.23
28/01/2021,MAFS,"50,000,000.00",2.88,2.88
28/01/2021,ZMBF,"300,579,610.00",1.10,1.1
28/01/2021,SCBL,"1,666,980,000.00",1.40,1.37
28/01/2021,ZSUG,"316,571,385.40",2.55,2.55
28/01/2021,ZMRE,"45,000,000.00",2.80,2.8
28/01/2021,AECI,"20,406,600.00",20.50,20.5
28/01/2021,BATA,"76,107,600.00",2.60,2.6
28/01/2021,CHIL,"200,039,904.00",2.07,2.07
29/01/2021,REIZ,"56,460,198.00",0.39,0.39
29/01/2021,ZMFA,"27,090,100.00",4.78,4.78
29/01/2021,ZNCO,"1,443,750,041.28",0.47,0.47
29/01/2021,ZCCM,"160,800,286.00",38.80,38.8
29/01/2021,ZFCO,"400,000,000.00",2.12,2.12
29/01/2021,BATZ,"212,456,304.00",1.80,1.8
29/01/2021,NATB,"63,000,000.00",9.21,9.21
29/01/2021,PUMA,"500,000,000.00",0.80,0.8
29/01/2021,SHOP,"2,700,000.00",62.99,62.99
29/01/2021,CCAF,"1,625,000,597.00",0.13,0.13
29/01/2021,PMDZ,"100,000,000.00",0.62,0.62
29/01/2021,ATEL,"104,000,000.00",29.49,29.49
29/01/2021,CECZ,"1,625,000,597.00",1.11,1.11
29/01/2021,ZABR,"546,000,000.00",7.23,7.23
29/01/2021,MAFS,"50,000,000.00",2.88,2.88
29/01/2021,ZMBF,"300,579,610.00",1.10,1.1
29/01/2021,SCBL,"1,666,980,000.00",1.37,1.37
29/01/2021,ZSUG,"316,571,385.40",2.55,2.55
29/01/2021,ZMRE,"45,000,000.00",2.80,2.8
29/01/2021,AECI,"20,406,600.00",20.50,20.5
29/01/2021,BATA,"76,107,600.00",2.60,2.6
29/01/2021,CHIL,"200,039,904.00",2.07,2.07
01/02/2021,REIZ,"56,460,198.00",0.39,0.39
01/02/2021,ZMFA,"27,090,100.00",4.78,4.78
01/02/2021,ZNCO,"1,443,750,041.28",0.47,0.47
01/02/2021,ZCCM,"160,800,286.00",38.80,38.8
01/02/2021,ZFCO,"400,000,000.00",2.12,2.12
01/02/2021,BATZ,"212,456,304.00",1.80,1.8
01/02/2021,NATB,"63,000,000.00",9.21,9.21
01/02/2021,PUMA,"500,000,000.00",0.80,0.8
01/02/2021,SHOP,"2,700,000.00",62.99,62.99
01/02/2021,CCAF,"1,625,000,597.00",0.13,0.13
01/02/2021,PMDZ,"100,000,000.00",0.62,0.62
01/02/2021,ATEL,"104,000,000.00",29.49,29.49
01/02/2021,CECZ,"1,625,000,597.00",1.11,1.11
01/02/2021,ZABR,"546,000,000.00",7.23,7.23
01/02/2021,MAFS,"50,000,000.00",2.88,2.88
01/02/2021,ZMBF,"300,579,610.00",1.10,1.1
01/02/2021,SCBL,"1,666,980,000.00",1.37,1.37
01/02/2021,ZSUG,"316,571,385.40",2.55,2.55
01/02/2021,ZMRE,"45,000,000.00",2.80,2.8
01/02/2021,AECI,"20,406,600.00",20.50,20.5
01/02/2021,BATA,"76,107,600.00",2.60,2.6
01/02/2021,CHIL,"200,039,904.00",2.07,2.07
02/02/2021,REIZ,"56,460,198.00",0.39,0.39
02/02/2021,ZMFA,"27,090,100.00",4.78,4.78
02/02/2021,ZNCO,"1,443,750,041.28",0.47,0.47
02/02/2021,ZCCM,"160,800,286.00",38.80,38.8
02/02/2021,ZFCO,"400,000,000.00",2.12,2.12
02/02/2021,BATZ,"212,456,304.00",1.80,1.8
02/02/2021,NATB,"63,000,000.00",9.21,9.21
02/02/2021,PUMA,"500,000,000.00",0.80,0.8
02/02/2021,SHOP,"2,700,000.00",62.99,62.99
02/02/2021,CCAF,"1,625,000,597.00",0.13,0.13
02/02/2021,PMDZ,"100,000,000.00",0.62,0.62
02/02/2021,ATEL,"104,000,000.00",29.49,29.49
02/02/2021,CECZ,"1,625,000,597.00",1.11,1.11
02/02/2021,ZABR,"546,000,000.00",7.23,7.23
02/02/2021,MAFS,"50,000,000.00",2.88,2.88
02/02/2021,ZMBF,"300,579,610.00",1.10,1.1
02/02/2021,SCBL,"1,666,980,000.00",1.37,1.37
02/02/2021,ZSUG,"316,571,385.40",2.55,2.55
02/02/2021,ZMRE,"45,000,000.00",2.80,2.8
02/02/2021,AECI,"20,406,600.00",20.50,20.5
02/02/2021,BATA,"76,107,600.00",2.60,2.6
02/02/2021,CHIL,"200,039,904.00",2.07,2.07
03/02/2021,REIZ,"56,460,198.00",0.39,0.39
03/02/2021,ZMFA,"27,090,100.00",4.78,4.78
03/02/2021,ZNCO,"1,443,750,041.28",0.47,0.47
03/02/2021,ZCCM,"160,800,286.00",38.80,38.8
03/02/2021,ZFCO,"400,000,000.00",2.12,2.12
03/02/2021,BATZ,"212,456,304.00",1.80,1.8
03/02/2021,NATB,"63,000,000.00",9.21,9.21
03/02/2021,PUMA,"500,000,000.00",0.80,0.8
03/02/2021,SHOP,"2,700,000.00",62.99,62.99
03/02/2021,CCAF,"1,625,000,597.00",0.13,0.13
03/02/2021,PMDZ,"100,000,000.00",0.62,0.62
03/02/2021,ATEL,"104,000,000.00",29.49,29.49
03/02/2021,CECZ,"1,625,000,597.00",1.11,1.11
03/02/2021,ZABR,"546,000,000.00",7.23,7.23
03/02/2021,MAFS,"50,000,000.00",2.88,2.88
03/02/2021,ZMBF,"300,579,610.00",1.10,1.1
03/02/2021,SCBL,"1,666,980,000.00",1.37,1.37
03/02/2021,ZSUG,"316,571,385.40",2.55,2.55
03/02/2021,ZMRE,"45,000,000.00",2.80,2.8
03/02/2021,AECI,"20,406,600.00",20.50,20.5
03/02/2021,BATA,"76,107,600.00",2.60,2.6
03/02/2021,CHIL,"200,039,904.00",2.07,2.07
04/02/2021,REIZ,"56,460,198.00",0.39,0.39
04/02/2021,ZMFA,"27,090,100.00",4.78,4.78
04/02/2021,ZNCO,"1,443,750,041.28",0.47,0.47
04/02/2021,ZCCM,"160,800,286.00",38.80,38.8
04/02/2021,ZFCO,"400,000,000.00",2.12,2.12
04/02/2021,BATZ,"212,456,304.00",1.80,1.8
04/02/2021,NATB,"63,000,000.00",9.21,9.21
04/02/2021,PUMA,"500,000,000.00",0.80,0.8
04/02/2021,SHOP,"2,700,000.00",62.99,62.99
04/02/2021,CCAF,"1,625,000,597.00",0.13,0.13
04/02/2021,PMDZ,"100,000,000.00",0.62,0.62
04/02/2021,ATEL,"104,000,000.00",29.49,29.49
04/02/2021,CECZ,"1,625,000,597.00",1.11,1.11
04/02/2021,ZABR,"546,000,000.00",7.23,7.23
04/02/2021,MAFS,"50,000,000.00",2.88,2.88
04/02/2021,ZMBF,"300,579,610.00",1.10,1.1
04/02/2021,SCBL,"1,666,980,000.00",1.37,1.37
04/02/2021,ZSUG,"316,571,385.40",2.55,2.55
04/02/2021,ZMRE,"45,000,000.00",2.80,2.8
04/02/2021,AECI,"20,406,600.00",20.50,20.5
04/02/2021,BATA,"76,107,600.00",2.60,2.6
04/02/2021,CHIL,"200,039,904.00",2.07,2.07
05/02/2021,REIZ,"56,460,198.00",0.39,0.39
05/02/2021,ZMFA,"27,090,100.00",4.78,4.78
05/02/2021,ZNCO,"1,443,750,041.28",0.47,0.47
05/02/2021,ZCCM,"160,800,286.00",38.80,38.8
05/02/2021,ZFCO,"400,000,000.00",2.12,2.12
05/02/2021,BATZ,"212,456,304.00",1.80,1.8
05/02/2021,NATB,"63,000,000.00",9.21,9.21
05/02/2021,PUMA,"500,000,000.00",0.80,0.8
05/02/2021,SHOP,"2,700,000.00",62.99,62.99
05/02/2021,CCAF,"1,625,000,597.00",0.13,0.13
05/02/2021,PMDZ,"100,000,000.00",0.62,0.62
05/02/2021,ATEL,"104,000,000.00",29.49,29.49
05/02/2021,CECZ,"1,625,000,597.00",1.11,1.11
05/02/2021,ZABR,"546,000,000.00",7.23,7.23
05/02/2021,MAFS,"50,000,000.00",2.88,2.88
05/02/2021,ZMBF,"300,579,610.00",1.10,1.1
05/02/2021,SCBL,"1,666,980,000.00",1.37,1.37
05/02/2021,ZSUG,"316,571,385.40",2.55,2.55
05/02/2021,ZMRE,"45,000,000.00",2.80,2.8
05/02/2021,AECI,"20,406,600.00",20.50,20.5
05/02/2021,BATA,"76,107,600.00",2.60,2.6
05/02/2021,CHIL,"200,039,904.00",2.07,2.07
08/02/2021,REIZ,"56,460,198.00",0.39,0.39
08/02/2021,ZMFA,"27,090,100.00",4.78,4.78
08/02/2021,ZNCO,"1,443,750,041.28",0.47,0.47
08/02/2021,ZCCM,"160,800,286.00",38.80,38.8
08/02/2021,ZFCO,"400,000,000.00",2.12,2.12
08/02/2021,BATZ,"212,456,304.00",1.80,1.8
08/02/2021,NATB,"63,000,000.00",9.21,9.21
08/02/2021,PUMA,"500,000,000.00",0.80,0.8
08/02/2021,SHOP,"2,700,000.00",62.99,62.99
08/02/2021,CCAF,"1,625,000,597.00",0.13,0.13
08/02/2021,PMDZ,"100,000,000.00",0.62,0.62
08/02/2021,ATEL,"104,000,000.00",29.49,29.49
08/02/2021,CECZ,"1,625,000,597.00",1.11,1.11
08/02/2021,ZABR,"546,000,000.00",7.23,7.23
08/02/2021,MAFS,"50,000,000.00",2.88,2.88
08/02/2021,ZMBF,"300,579,610.00",1.10,1.1
08/02/2021,SCBL,"1,666,980,000.00",1.37,1.37
08/02/2021,ZSUG,"316,571,385.40",2.55,2.55
08/02/2021,ZMRE,"45,000,000.00",2.80,2.8
08/02/2021,AECI,"20,406,600.00",20.50,20.5
08/02/2021,BATA,"76,107,600.00",2.60,2.6
08/02/2021,CHIL,"200,039,904.00",2.07,2.07
09/02/2021,REIZ,"56,460,198.00",0.39,0.43
09/02/2021,ZMFA,"27,090,100.00",4.78,4.78
09/02/2021,ZNCO,"1,443,750,041.28",0.47,0.47
09/02/2021,ZCCM,"160,800,286.00",38.80,38.8
09/02/2021,ZFCO,"400,000,000.00",2.12,2.12
09/02/2021,BATZ,"212,456,304.00",1.80,1.8
09/02/2021,NATB,"63,000,000.00",9.21,9.21
09/02/2021,PUMA,"500,000,000.00",0.80,0.8
09/02/2021,SHOP,"2,700,000.00",62.99,62.99
09/02/2021,CCAF,"1,625,000,597.00",0.13,0.13
09/02/2021,PMDZ,"100,000,000.00",0.62,0.62
09/02/2021,ATEL,"104,000,000.00",29.49,29.49
09/02/2021,CECZ,"1,625,000,597.00",1.10,1.1
09/02/2021,ZABR,"546,000,000.00",7.23,7.23
09/02/2021,MAFS,"50,000,000.00",2.88,2.88
09/02/2021,ZMBF,"300,579,610.00",1.10,1.1
09/02/2021,SCBL,"1,666,980,000.00",1.37,1.37
09/02/2021,ZSUG,"316,571,385.40",2.55,2.55
09/02/2021,ZMRE,"45,000,000.00",2.80,2.8
09/02/2021,AECI,"20,406,600.00",20.50,20.5
09/02/2021,BATA,"76,107,600.00",2.60,2.6
09/02/2021,CHIL,"200,039,904.00",2.07,2.07
10/02/2021,REIZ,"56,460,198.00",0.43,0.43
10/02/2021,ZMFA,"27,090,100.00",4.78,4.78
10/02/2021,ZNCO,"1,443,750,041.28",0.47,0.5
10/02/2021,ZCCM,"160,800,286.00",38.80,38.8
10/02/2021,ZFCO,"400,000,000.00",2.12,2.12
10/02/2021,BATZ,"212,456,304.00",1.80,1.8
10/02/2021,NATB,"63,000,000.00",9.21,9.21
10/02/2021,PUMA,"500,000,000.00",0.80,0.8
10/02/2021,SHOP,"2,700,000.00",62.99,62.99
10/02/2021,CCAF,"1,625,000,597.00",0.13,0.13
10/02/2021,PMDZ,"100,000,000.00",0.62,0.62
10/02/2021,ATEL,"104,000,000.00",29.49,29.49
10/02/2021,CECZ,"1,625,000,597.00",1.10,1.1
10/02/2021,ZABR,"546,000,000.00",7.23,7.23
10/02/2021,MAFS,"50,000,000.00",2.88,2.88
10/02/2021,ZMBF,"300,579,610.00",1.10,1.1
10/02/2021,SCBL,"1,666,980,000.00",1.37,1.37
10/02/2021,ZSUG,"316,571,385.40",2.55,2.55
10/02/2021,ZMRE,"45,000,000.00",2.80,2.8
10/02/2021,AECI,"20,406,600.00",20.50,20.5
10/02/2021,BATA,"76,107,600.00",2.60,2.6
10/02/2021,CHIL,"200,039,904.00",2.07,2.07
11/02/2021,REIZ,"56,460,198.00",0.43,0.43
11/02/2021,ZMFA,"27,090,100.00",4.78,4.78
11/02/2021,ZNCO,"1,443,750,041.28",0.50,0.5
11/02/2021,ZCCM,"160,800,286.00",38.80,38.8
11/02/2021,ZFCO,"400,000,000.00",2.12,2.12
11/02/2021,BATZ,"212,456,304.00",1.80,1.8
11/02/2021,NATB,"63,000,000.00",9.21,9.21
11/02/2021,PUMA,"500,000,000.00",0.80,0.8
11/02/2021,SHOP,"2,700,000.00",62.99,62.99
11/02/2021,CCAF,"1,625,000,597.00",0.13,0.13
11/02/2021,PMDZ,"100,000,000.00",0.62,0.62
11/02/2021,ATEL,"104,000,000.00",29.49,29.49
11/02/2021,CECZ,"1,625,000,597.00",1.10,1.19
11/02/2021,ZABR,"546,000,000.00",7.23,7.23
11/02/2021,MAFS,"50,000,000.00",2.88,2.88
11/02/2021,ZMBF,"300,579,610.00",1.10,1.1
11/02/2021,SCBL,"1,666,980,000.00",1.37,1.37
11/02/2021,ZSUG,"316,571,385.40",2.55,2.55
11/02/2021,ZMRE,"45,000,000.00",2.80,2.8
11/02/2021,AECI,"20,406,600.00",20.50,20.5
11/02/2021,BATA,"76,107,600.00",2.60,2.6
11/02/2021,CHIL,"200,039,904.00",2.07,2.07
12/02/2021,REIZ,"56,460,198.00",0.43,0.43
12/02/2021,ZMFA,"27,090,100.00",4.78,4.78
12/02/2021,ZNCO,"1,443,750,041.28",0.50,0.51
12/02/2021,ZCCM,"160,800,286.00",38.80,38.8
12/02/2021,ZFCO,"400,000,000.00",2.12,2.12
12/02/2021,BATZ,"212,456,304.00",1.80,1.8
12/02/2021,NATB,"63,000,000.00",9.21,9.21
12/02/2021,PUMA,"500,000,000.00",0.80,0.8
12/02/2021,SHOP,"2,700,000.00",62.99,62.99
12/02/2021,CCAF,"1,625,000,597.00",0.13,0.13
12/02/2021,PMDZ,"100,000,000.00",0.62,0.62
12/02/2021,ATEL,"104,000,000.00",29.49,29.49
12/02/2021,CECZ,"1,625,000,597.00",1.19,1.19
12/02/2021,ZABR,"546,000,000.00",7.23,7.23
12/02/2021,MAFS,"50,000,000.00",2.88,2.88
12/02/2021,ZMBF,"300,579,610.00",1.10,1.1
12/02/2021,SCBL,"1,666,980,000.00",1.37,1.37
12/02/2021,ZSUG,"316,571,385.40",2.55,2.55
12/02/2021,ZMRE,"45,000,000.00",2.80,2.8
12/02/2021,AECI,"20,406,600.00",20.50,20.5
12/02/2021,BATA,"76,107,600.00",2.60,2.6
12/02/2021,CHIL,"200,039,904.00",2.07,2.07
15/02/2021,REIZ,"56,460,198.00",0.43,0.43
15/02/2021,ZMFA,"27,090,100.00",4.78,4.78
